n,t,x,y,z,rx,ry,rz,fx,fy,fz,tx,ty,tz,skin,pinching
217,3.4604227542877197,-0.6461,-0.0662441,0.00684431,-2.24207,-0.857953,1.0792,0,0,0,0,0,0,12560,0
218,3.477121114730835,-0.646111,-0.0662631,0.00688932,-2.24201,-0.857944,1.0793,0,0,0,0,0,0,12559,0
219,3.4933793544769287,-0.646132,-0.0662123,0.00688787,-2.24202,-0.85782,1.0793,0,0,0,0,0,0,12555,0
220,3.50885009765625,-0.646131,-0.06625,0.00687868,-2.24204,-0.857885,1.0794,0,0,0,0,0,0,12555,0
221,3.5253896713256836,-0.646124,-0.0662615,0.00691058,-2.24199,-0.8579,1.0795,0,0,0,0,0,0,12565,0
222,3.5413098335266113,-0.646118,-0.0662599,0.00688095,-2.242,-0.857835,1.0795,0,0,0,0,0,0,12559,0
223,3.5572171211242676,-0.646144,-0.0662695,0.00692966,-2.24192,-0.857857,1.0796,0,0,0,0,0,0,12547,0
224,3.5726125240325928,-0.646131,-0.0662476,0.00691446,-2.242,-0.857787,1.0795,0,0,0,0,0,0,12557,0
225,3.5892841815948486,-0.646139,-0.066257,0.00692415,-2.24197,-0.857826,1.0795,0,0,0,0,0,0,12549,0
226,3.6050755977630615,-0.646105,-0.0662293,0.00685029,-2.24202,-0.857841,1.0794,0,0,0,0,0,0,12561,0
227,3.621839761734009,-0.646161,-0.0662348,0.00692417,-2.24194,-0.857749,1.0796,0,0,0,0,0,0,12556,0
228,3.6369569301605225,-0.646126,-0.0662826,0.00690545,-2.24198,-0.857843,1.079,0,0,0,0,0,0,12547,0
229,3.6528871059417725,-0.646123,-0.0662707,0.00687126,-2.24195,-0.857909,1.0795,0,0,0,0,0,0,12554,0
230,3.6689188480377197,-0.64616,-0.0662739,0.006956,-2.24189,-0.857797,1.0797,0,0,0,0,0,0,12558,0
231,3.6852962970733643,-0.646134,-0.0663154,0.0069259,-2.24189,-0.857944,1.0796,0,0,0,0,0,0,12545,0
232,3.7010958194732666,-0.646136,-0.0662495,0.00690521,-2.24199,-0.857774,1.079,0,0,0,0,0,0,12545,0
233,3.7171216011047363,-0.646139,-0.0662826,0.00695125,-2.24191,-0.857841,1.0797,0,0,0,0,0,0,12544,0
234,3.73310923576355,-0.64613,-0.0662795,0.00698876,-2.24194,-0.857763,1.0797,0,0,0,0,0,0,12541,0
235,3.748938798904419,-0.646146,-0.0662908,0.00698677,-2.24188,-0.857795,1.0798,0,0,0,0,0,0,12546,0
236,3.765252113342285,-0.646146,-0.0662791,0.00699449,-2.24188,-0.857796,1.0797,0,0,0,0,0,0,12551,0
237,3.7811179161071777,-0.646157,-0.0662828,0.00701284,-2.24191,-0.857704,1.0798,0,0,0,0,0,0,12538,0
238,3.7970991134643555,-0.646155,-0.0663039,0.00702859,-2.2419,-0.857741,1.0799,0,0,0,0,0,0,12539,0
239,3.8130996227264404,-0.64616,-0.0662734,0.00703439,-2.24188,-0.857708,1.079,0,0,0,0,0,0,12551,0
240,3.829149007797241,-0.646137,-0.0662932,0.00698244,-2.2419,-0.85784,1.0798,0,0,0,0,0,0,12540,0
241,3.8451743125915527,-0.646125,-0.0662956,0.00695016,-2.24189,-0.857878,1.079,0,0,0,0,0,0,12537,0
242,3.8609297275543213,-0.646166,-0.0662649,0.00699556,-2.2419,-0.857781,1.0797,0,0,0,0,0,0,12537,0
243,3.877166986465454,-0.646219,-0.0663106,0.00704844,-2.24179,-0.857845,1.0798,0,0,0,0,0,0,12530,0
244,3.893049955368042,-0.646246,-0.0662997,0.00708093,-2.24178,-0.857817,1.0798,0,0,0,0,0,0,12541,0
245,3.909123659133911,-0.64627,-0.0663524,0.0071123,-2.24176,-0.857875,1.0799,0,0,0,0,0,0,12526,0
246,3.9250693321228027,-0.646327,-0.0663793,0.00715147,-2.24182,-0.857907,1.0801,0,0,0,0,0,0,12509,0
247,3.940800428390503,-0.646456,-0.0664286,0.0072253,-2.24169,-0.85796,1.08,0,0,0,0,0,0,12512,0
248,3.9571681022644043,-0.646514,-0.0664552,0.00727232,-2.24172,-0.858044,1.0803,0,0,0,0,0,0,12494,0
249,3.9731626510620117,-0.6466,-0.0664597,0.0072886,-2.24173,-0.857956,1.0804,0,0,0,0,0,0,12493,0
250,3.989159345626831,-0.646704,-0.0664261,0.00734662,-2.24151,-0.857781,1.0804,0,0,0,0,0,0,12496,0
251,4.004063367843628,-0.646775,-0.0664132,0.00731108,-2.24156,-0.857883,1.0803,0,0,0,0,0,0,12479,0
252,4.020724773406982,-0.646979,-0.0663595,0.00730614,-2.2415,-0.857715,1.0803,0,0,0,0,0,0,12492,0
253,4.036900758743286,-0.647068,-0.0663314,0.00725371,-2.2416,-0.857695,1.0801,0,0,0,0,0,0,12484,0
254,4.052863836288452,-0.647245,-0.0663689,0.00725757,-2.24164,-0.857668,1.0802,0,0,0,0,0,0,12474,0
255,4.069132089614868,-0.647304,-0.0663278,0.00721828,-2.24156,-0.857713,1.0801,0,0,0,0,0,0,12471,0
256,4.084137201309204,-0.647518,-0.0663717,0.00714176,-2.24175,-0.857774,1.0801,0,0,0,0,0,0,12471,0
257,4.100091218948364,-0.647715,-0.0663491,0.00719686,-2.24163,-0.857649,1.0802,0,0,0,0,0,0,12469,0
258,4.116051435470581,-0.64792,-0.0662965,0.00718819,-2.24162,-0.857429,1.08,0,0,0,0,0,0,12475,0
259,4.132965564727783,-0.648064,-0.066276,0.00709979,-2.24178,-0.857299,1.0799,0,0,0,0,0,0,12470,0
260,4.14892315864563,-0.648177,-0.0663121,0.00712091,-2.24171,-0.857545,1.08,0,0,0,0,0,0,12467,0
261,4.1639134883880615,-0.648376,-0.0662585,0.00710194,-2.24174,-0.857324,1.08,0,0,0,0,0,0,12456,0
262,4.179871082305908,-0.64857,-0.0662254,0.00708202,-2.24187,-0.857167,1.08,0,0,0,0,0,0,12454,0
263,4.196794033050537,-0.648673,-0.0661935,0.00704957,-2.24175,-0.857269,1.0798,0,0,0,0,0,0,12453,0
264,4.212752103805542,-0.648931,-0.0661615,0.0069526,-2.24201,-0.857205,1.0794,0,0,0,0,0,0,12451,0
265,4.2287092208862305,-0.649153,-0.0660961,0.00689258,-2.24201,-0.857336,1.0791,0,0,0,0,0,0,12453,0
266,4.244769096374512,-0.649441,-0.0661357,0.00678887,-2.24219,-0.857491,1.0788,0,0,0,0,0,0,12465,0
267,4.260945558547974,-0.649735,-0.0660962,0.00677939,-2.24211,-0.857454,1.0788,0,0,0,0,0,0,12458,0
268,4.276953220367432,-0.649735,-0.0660962,0.00677939,-2.24211,-0.857454,1.0788,0,0,0,0,0,0,12450,0
269,4.292618751525879,-0.650112,-0.066089,0.00682051,-2.24203,-0.857286,1.0789,0,0,0,0,0,0,12453,0
270,4.307971000671387,-0.65041,-0.0661328,0.00681608,-2.24205,-0.857297,1.079,0,0,0,0,0,0,12449,0
271,4.324716567993164,-0.650735,-0.0661336,0.00687697,-2.24196,-0.857312,1.0792,0,0,0,0,0,0,12447,0
272,4.3408918380737305,-0.651142,-0.0660149,0.006878,-2.24183,-0.85698,1.0791,0,0,0,0,0,0,12458,0
273,4.356887102127075,-0.651142,-0.0660149,0.006878,-2.24183,-0.85698,1.0791,0,0,0,0,0,0,12457,0
274,4.3727240562438965,-0.651557,-0.0660537,0.00685279,-2.24176,-0.857315,1.0791,0,0,0,0,0,0,12455,0
275,4.3886919021606445,-0.651824,-0.0660318,0.00682115,-2.24177,-0.857332,1.079,0,0,0,0,0,0,12464,0
276,4.403852939605713,-0.65206,-0.0660056,0.00673623,-2.24183,-0.857529,1.0786,0,0,0,0,0,0,12447,0
277,4.420783758163452,-0.652312,-0.065969,0.00668277,-2.24193,-0.857676,1.0782,0,0,0,0,0,0,12447,0
278,4.435746192932129,-0.652436,-0.0659844,0.00664272,-2.24198,-0.857777,1.0781,0,0,0,0,0,0,12447,0
279,4.45271897315979,-0.652695,-0.0659344,0.00661734,-2.24204,-0.857718,1.078,0,0,0,0,0,0,12447,0
280,4.467658042907715,-0.653157,-0.0659228,0.00668725,-2.2419,-0.857522,1.0782,0,0,0,0,0,0,12457,0
281,4.484613656997681,-0.653432,-0.0659282,0.0066528,-2.24192,-0.857484,1.0782,0,0,0,0,0,0,12463,0
282,4.500571012496948,-0.653719,-0.0659239,0.00667968,-2.24198,-0.85726,1.0784,0,0,0,0,0,0,12448,0
283,4.516529321670532,-0.653829,-0.065888,0.00665474,-2.24193,-0.85737,1.0782,0,0,0,0,0,0,12446,0
284,4.532485723495483,-0.65426,-0.0658827,0.00668771,-2.24202,-0.857057,1.0785,0,0,0,0,0,0,12459,0
285,4.548444032669067,-0.654582,-0.0658693,0.0067495,-2.24188,-0.857007,1.0786,0,0,0,0,0,0,12458,0
286,4.564509868621826,-0.654835,-0.0658435,0.00674867,-2.24179,-0.857066,1.0785,0,0,0,0,0,0,12455,0
287,4.580498218536377,-0.655116,-0.0658299,0.00671569,-2.24186,-0.857163,1.0783,0,0,0,0,0,0,12447,0
288,4.595711708068848,-0.655262,-0.0658654,0.00670712,-2.24205,-0.857101,1.0783,0,0,0,0,0,0,12450,0
289,4.612064361572266,-0.655617,-0.0658271,0.00663307,-2.24203,-0.857404,1.0778,0,0,0,0,0,0,12461,0
290,4.628479242324829,-0.655878,-0.0657856,0.00660554,-2.24207,-0.857367,1.0777,0,0,0,0,0,0,12455,0
291,4.644464015960693,-0.656152,-0.0658169,0.0065984,-2.24205,-0.857383,1.0778,0,0,0,0,0,0,12447,0
292,4.660465240478516,-0.656452,-0.0658572,0.0066819,-2.24196,-0.85742,1.0781,0,0,0,0,0,0,12448,0
293,4.676513195037842,-0.656573,-0.0657882,0.00663873,-2.242,-0.857262,1.0779,0,0,0,0,0,0,12452,0
294,4.692401647567749,-0.657007,-0.0657881,0.00668564,-2.24191,-0.857212,1.0781,0,0,0,0,0,0,12445,0
295,4.708494663238525,-0.657315,-0.0657871,0.0067492,-2.24174,-0.857157,1.0783,0,0,0,0,0,0,12465,0
296,4.72449517250061,-0.657576,-0.0657374,0.00672938,-2.24172,-0.857164,1.0782,0,0,0,0,0,0,12462,0
297,4.740478754043579,-0.657871,-0.0657467,0.00674257,-2.24176,-0.857089,1.0783,0,0,0,0,0,0,12448,0
298,4.756441593170166,-0.657996,-0.0657688,0.00676939,-2.24163,-0.857237,1.0785,0,0,0,0,0,0,12459,0
299,4.772435426712036,-0.658342,-0.0657321,0.00666374,-2.2419,-0.857278,1.0781,0,0,0,0,0,0,12444,0
300,4.788355827331543,-0.658589,-0.0657333,0.00663546,-2.24193,-0.857402,1.0778,0,0,0,0,0,0,12444,0
301,4.803775787353516,-0.658875,-0.0656919,0.00660205,-2.24197,-0.857492,1.0775,0,0,0,0,0,0,12446,0
302,4.819608688354492,-0.659138,-0.065691,0.0066136,-2.242,-0.85739,1.077,0,0,0,0,0,0,12443,0
303,4.835597991943359,-0.659275,-0.0656895,0.00660121,-2.24207,-0.85741,1.0776,0,0,0,0,0,0,12457,0
304,4.851524591445923,-0.659703,-0.0656666,0.00661135,-2.24203,-0.857226,1.0776,0,0,0,0,0,0,12462,0
305,4.867517948150635,-0.659979,-0.0656836,0.00659246,-2.24204,-0.857251,1.0777,0,0,0,0,0,0,12444,0
306,4.8834733963012695,-0.660277,-0.0656273,0.00660727,-2.24195,-0.857146,1.0778,0,0,0,0,0,0,12455,0
307,4.899430990219116,-0.660555,-0.0656289,0.00660933,-2.24193,-0.857136,1.0779,0,0,0,0,0,0,12452,0
308,4.9163854122161865,-0.660678,-0.0656195,0.00660056,-2.24197,-0.857184,1.0778,0,0,0,0,0,0,12455,0
309,4.932347059249878,-0.661121,-0.0655776,0.00663226,-2.24183,-0.857031,1.0779,0,0,0,0,0,0,12456,0
310,4.948296070098877,-0.661386,-0.065572,0.00658724,-2.24187,-0.857138,1.0777,0,0,0,0,0,0,12444,0
311,4.963225603103638,-0.661638,-0.0655386,0.00652594,-2.24195,-0.857339,1.0773,0,0,0,0,0,0,12444,0
312,4.98017954826355,-0.661827,-0.0655201,0.00640297,-2.24205,-0.857557,1.0769,0,0,0,0,0,0,12461,0
313,4.996220350265503,-0.661971,-0.0654862,0.00641987,-2.24196,-0.857508,1.076,0,0,0,0,0,0,12446,0
314,5.012234687805176,-0.662343,-0.0654225,0.00641637,-2.24194,-0.857412,1.0768,0,0,0,0,0,0,12445,0
315,5.028210878372192,-0.662611,-0.0654134,0.00646684,-2.2418,-0.857425,1.0769,0,0,0,0,0,0,12447,0
316,5.044276714324951,-0.662611,-0.0654134,0.00646684,-2.2418,-0.857425,1.0769,0,0,0,0,0,0,12445,0
317,5.0596513748168945,-0.663099,-0.0653707,0.00647156,-2.24171,-0.85729,1.0771,0,0,0,0,0,0,12450,0
318,5.076276779174805,-0.6632,-0.0654099,0.00644924,-2.24187,-0.857342,1.0771,0,0,0,0,0,0,12461,0
319,5.0921711921691895,-0.663536,-0.0653982,0.00648374,-2.24175,-0.857269,1.0773,0,0,0,0,0,0,12447,0
320,5.108194351196289,-0.663746,-0.0653624,0.0064973,-2.2417,-0.857137,1.0773,0,0,0,0,0,0,12448,0
321,5.12416934967041,-0.663964,-0.0653507,0.00649542,-2.24167,-0.856985,1.0774,0,0,0,0,0,0,12458,0
322,5.140193939208984,-0.664154,-0.0653627,0.0065531,-2.24172,-0.856875,1.0775,0,0,0,0,0,0,12445,0
323,5.1561598777771,-0.664205,-0.0653477,0.00646709,-2.24171,-0.85701,1.0773,0,0,0,0,0,0,12449,0
324,5.1721508502960205,-0.664454,-0.0653527,0.00651542,-2.24166,-0.856982,1.0774,0,0,0,0,0,0,12445,0
325,5.188040018081665,-0.664602,-0.0653095,0.00648852,-2.24171,-0.85689,1.0773,0,0,0,0,0,0,12446,0
326,5.203685283660889,-0.664744,-0.0653384,0.0064804,-2.24177,-0.856902,1.0772,0,0,0,0,0,0,12461,0
327,5.220151901245117,-0.664837,-0.0653128,0.00645956,-2.24181,-0.85705,1.077,0,0,0,0,0,0,12444,0
328,5.2361509799957275,-0.664879,-0.0654007,0.00639396,-2.242,-0.857369,1.0769,0,0,0,0,0,0,12444,0
329,5.252126216888428,-0.665055,-0.0653481,0.00640141,-2.24185,-0.85742,1.076,0,0,0,0,0,0,12446,0
330,5.268104553222656,-0.665148,-0.065361,0.00634315,-2.24196,-0.85747,1.076,0,0,0,0,0,0,12451,0
331,5.284076929092407,-0.665251,-0.0653495,0.00635449,-2.24198,-0.857383,1.0768,0,0,0,0,0,0,12461,0
332,5.30007791519165,-0.66535,-0.06535,0.00636859,-2.24192,-0.857346,1.0768,0,0,0,0,0,0,12453,0
333,5.315853834152222,-0.665372,-0.0653064,0.00637461,-2.24183,-0.857506,1.0767,0,0,0,0,0,0,12458,0
334,5.331811904907227,-0.665527,-0.0652769,0.00639321,-2.24184,-0.857261,1.0767,0,0,0,0,0,0,12453,0
335,5.3477702140808105,-0.665585,-0.065328,0.00643299,-2.24173,-0.857394,1.0769,0,0,0,0,0,0,12460,0
336,5.3637330532073975,-0.665658,-0.0653483,0.00647519,-2.24178,-0.85738,1.0772,0,0,0,0,0,0,12453,0
337,5.3796820640563965,-0.665611,-0.0653727,0.00637871,-2.24188,-0.857666,1.0769,0,0,0,0,0,0,12444,0
338,5.395668029785156,-0.665679,-0.0653203,0.00642875,-2.2418,-0.857385,1.0769,0,0,0,0,0,0,12444,0
339,5.4115989208221436,-0.6657,-0.0652933,0.00642203,-2.24187,-0.857323,1.0768,0,0,0,0,0,0,12443,0
340,5.427585601806641,-0.665757,-0.065366,0.00647548,-2.24181,-0.857386,1.0772,0,0,0,0,0,0,12450,0
341,5.4435133934021,-0.665745,-0.0653238,0.00643682,-2.24179,-0.857481,1.0771,0,0,0,0,0,0,12458,0
342,5.459505319595337,-0.665721,-0.0652928,0.00642518,-2.24179,-0.857467,1.0768,0,0,0,0,0,0,12449,0
343,5.475425958633423,-0.66573,-0.0652935,0.00641359,-2.24169,-0.857549,1.0768,0,0,0,0,0,0,12451,0
344,5.491817474365234,-0.665716,-0.0653017,0.00639431,-2.2418,-0.857562,1.0768,0,0,0,0,0,0,12449,0
345,5.50780725479126,-0.665725,-0.0652907,0.00640529,-2.24181,-0.857471,1.0769,0,0,0,0,0,0,12441,0
346,5.523877143859863,-0.665708,-0.0652851,0.00638609,-2.24179,-0.857535,1.0768,0,0,0,0,0,0,12442,0
347,5.539866924285889,-0.665735,-0.0653111,0.0064139,-2.24177,-0.857538,1.076,0,0,0,0,0,0,12440,0
348,5.5558271408081055,-0.665755,-0.0653175,0.00644994,-2.24173,-0.85752,1.0769,0,0,0,0,0,0,12441,0
349,5.571710824966431,-0.665732,-0.0652869,0.00639663,-2.24181,-0.857498,1.076,0,0,0,0,0,0,12457,0
350,5.587007284164429,-0.665736,-0.065283,0.0064351,-2.24176,-0.857494,1.0769,0,0,0,0,0,0,12442,0
351,5.6039063930511475,-0.665704,-0.0652756,0.00637258,-2.24183,-0.857535,1.0768,0,0,0,0,0,0,12440,0
352,5.619727611541748,-0.665734,-0.0653096,0.00643571,-2.24177,-0.8575,1.0769,0,0,0,0,0,0,12443,0
353,5.635779142379761,-0.665731,-0.0652446,0.00643493,-2.24176,-0.857392,1.076,0,0,0,0,0,0,12448,0
354,5.650946378707886,-0.665743,-0.0652344,0.00641169,-2.24176,-0.857444,1.0768,0,0,0,0,0,0,12458,0
355,5.667703151702881,-0.665754,-0.0652375,0.00642023,-2.24178,-0.857376,1.0768,0,0,0,0,0,0,12452,0
356,5.683421850204468,-0.665747,-0.0652586,0.00641542,-2.24176,-0.857472,1.0768,0,0,0,0,0,0,12441,0
357,5.699666500091553,-0.665706,-0.0652435,0.0063507,-2.24183,-0.857521,1.0767,0,0,0,0,0,0,12458,0
358,5.715757131576538,-0.665721,-0.0652405,0.00635863,-2.24182,-0.857507,1.0767,0,0,0,0,0,0,12451,0
359,5.731637477874756,-0.665723,-0.0652532,0.00636118,-2.24182,-0.857565,1.0767,0,0,0,0,0,0,12442,0
360,5.747640609741211,-0.665727,-0.0652522,0.00633896,-2.24183,-0.857555,1.0767,0,0,0,0,0,0,12442,0
361,5.763643026351929,-0.6657,-0.0652469,0.00630759,-2.24187,-0.857564,1.076,0,0,0,0,0,0,12442,0
362,5.779644250869751,-0.665729,-0.0652096,0.00631816,-2.24185,-0.857558,1.076,0,0,0,0,0,0,12442,0
363,5.795633316040039,-0.665743,-0.0652539,0.00637432,-2.24182,-0.857486,1.0767,0,0,0,0,0,0,12458,0
364,5.811284303665161,-0.665781,-0.0652437,0.0064004,-2.24183,-0.857411,1.0768,0,0,0,0,0,0,12449,0
365,5.827635288238525,-0.665788,-0.0652517,0.006402,-2.24179,-0.857435,1.0768,0,0,0,0,0,0,12446,0
366,5.843549728393555,-0.665764,-0.0652234,0.00636135,-2.24184,-0.857449,1.0767,0,0,0,0,0,0,12448,0
367,5.8595967292785645,-0.665773,-0.0652578,0.00636307,-2.24182,-0.857505,1.076,0,0,0,0,0,0,12451,0
368,5.874916315078735,-0.665739,-0.0652196,0.00632293,-2.2419,-0.85748,1.0766,0,0,0,0,0,0,12444,0
369,5.890873908996582,-0.665707,-0.0652209,0.0063249,-2.2419,-0.857427,1.0767,0,0,0,0,0,0,12442,0
370,5.907599925994873,-0.665661,-0.06521,0.00631085,-2.24185,-0.857448,1.0767,0,0,0,0,0,0,12440,0
371,5.923600435256958,-0.665587,-0.0652169,0.0062228,-2.24197,-0.857568,1.0764,0,0,0,0,0,0,12458,0
372,5.939570426940918,-0.665527,-0.065182,0.00622356,-2.24195,-0.857464,1.0764,0,0,0,0,0,0,12450,0
373,5.955553293228149,-0.665482,-0.0651982,0.00619736,-2.24197,-0.857555,1.0764,0,0,0,0,0,0,12444,0
374,5.971532344818115,-0.665366,-0.0651919,0.00619188,-2.24192,-0.857539,1.0764,0,0,0,0,0,0,12443,0
375,5.986919403076172,-0.665203,-0.0652051,0.0061144,-2.24205,-0.857787,1.0762,0,0,0,0,0,0,12441,0
376,6.0028791427612305,-0.665144,-0.065233,0.00618772,-2.24206,-0.857687,1.0763,0,0,0,0,0,0,12442,0
377,6.018872976303101,-0.665034,-0.0651892,0.00618798,-2.24201,-0.857512,1.0763,0,0,0,0,0,0,12447,0
378,6.034826755523682,-0.664939,-0.0652342,0.00620066,-2.24203,-0.857726,1.0764,0,0,0,0,0,0,12453,0
379,6.050781011581421,-0.66477,-0.0652571,0.0062689,-2.24197,-0.857596,1.0765,0,0,0,0,0,0,12440,0
380,6.0667078495025635,-0.664613,-0.0652289,0.00626008,-2.24192,-0.857653,1.0765,0,0,0,0,0,0,12458,0
381,6.08266282081604,-0.664475,-0.0652568,0.00627785,-2.24196,-0.857569,1.0766,0,0,0,0,0,0,12440,0
382,6.0986223220825195,-0.664361,-0.0653726,0.006384,-2.24183,-0.857685,1.077,0,0,0,0,0,0,12444,0
383,6.114579677581787,-0.664251,-0.0653149,0.00633113,-2.24183,-0.857653,1.0768,0,0,0,0,0,0,12442,0
384,6.1305365562438965,-0.663988,-0.0654164,0.00636885,-2.24177,-0.857968,1.0771,0,0,0,0,0,0,12440,0
385,6.146840810775757,-0.663834,-0.0654208,0.00641458,-2.24175,-0.857821,1.0772,0,0,0,0,0,0,12450,0
386,6.163381338119507,-0.663625,-0.0653905,0.00641634,-2.24173,-0.857844,1.07,0,0,0,0,0,0,12458,0
387,6.179353475570679,-0.66339,-0.0653932,0.0063956,-2.24184,-0.857814,1.0769,0,0,0,0,0,0,12441,0
388,6.194925546646118,-0.663274,-0.0654698,0.00639718,-2.24176,-0.85823,1.0769,0,0,0,0,0,0,12453,0
389,6.210886240005493,-0.662946,-0.0654339,0.00636121,-2.2418,-0.858004,1.0768,0,0,0,0,0,0,12451,0
390,6.227223873138428,-0.662694,-0.0654503,0.00636533,-2.24183,-0.858126,1.0767,0,0,0,0,0,0,12451,0
391,6.243346214294434,-0.662452,-0.0655249,0.00635445,-2.24188,-0.858406,1.0766,0,0,0,0,0,0,12453,0
392,6.259329080581665,-0.662161,-0.0655201,0.00630039,-2.24195,-0.858539,1.0764,0,0,0,0,0,0,12440,0
393,6.275298833847046,-0.662069,-0.0654945,0.00635373,-2.24195,-0.858215,1.0766,0,0,0,0,0,0,12440,0
394,6.291348457336426,-0.661677,-0.0655246,0.00633737,-2.24197,-0.858411,1.0765,0,0,0,0,0,0,12458,0
395,6.307324647903442,-0.661414,-0.0655529,0.00638277,-2.24197,-0.858351,1.0767,0,0,0,0,0,0,12442,0
396,6.323245048522949,-0.661177,-0.0655648,0.00643884,-2.24196,-0.858153,1.0769,0,0,0,0,0,0,12441,0
397,6.339288234710693,-0.660931,-0.0655782,0.00644826,-2.24195,-0.857939,1.0771,0,0,0,0,0,0,12441,0
398,6.355272054672241,-0.660792,-0.0656569,0.00645412,-2.24201,-0.858127,1.0774,0,0,0,0,0,0,12441,0
399,6.370635509490967,-0.660401,-0.0656523,0.00653695,-2.24188,-0.857867,1.0776,0,0,0,0,0,0,12447,0
400,6.386802434921265,-0.660153,-0.0657397,0.00657992,-2.24182,-0.858076,1.0778,0,0,0,0,0,0,12453,0
401,6.403245210647583,-0.659862,-0.0657924,0.00655335,-2.24196,-0.858169,1.077,0,0,0,0,0,0,12445,0
402,6.419148921966553,-0.659564,-0.0657921,0.00653414,-2.24197,-0.858241,1.077,0,0,0,0,0,0,12445,0
403,6.435245037078857,-0.659427,-0.0657432,0.0065361,-2.24198,-0.857986,1.0776,0,0,0,0,0,0,12450,0
404,6.451217889785767,-0.65901,-0.0657948,0.00657234,-2.24203,-0.858093,1.0777,0,0,0,0,0,0,12441,0
405,6.467219114303589,-0.658735,-0.0657508,0.0065766,-2.24194,-0.858113,1.0775,0,0,0,0,0,0,12441,0
406,6.483193874359131,-0.658467,-0.0657592,0.00659617,-2.24187,-0.858165,1.0776,0,0,0,0,0,0,12442,0
407,6.4991960525512695,-0.65818,-0.0657593,0.00659773,-2.24179,-0.858254,1.0775,0,0,0,0,0,0,12439,0
408,6.515169143676758,-0.658007,-0.0658407,0.00656975,-2.24194,-0.858371,1.0777,0,0,0,0,0,0,12457,0
409,6.5310750007629395,-0.657644,-0.0658361,0.00665696,-2.24167,-0.858258,1.0781,0,0,0,0,0,0,12450,0
410,6.54701828956604,-0.657399,-0.065879,0.00671,-2.24167,-0.858253,1.0783,0,0,0,0,0,0,12440,0
411,6.562871932983398,-0.657138,-0.0658687,0.0067246,-2.24167,-0.858198,1.0783,0,0,0,0,0,0,12443,0
412,6.578944444656372,-0.656796,-0.065857,0.00669761,-2.24168,-0.858414,1.0781,0,0,0,0,0,0,12451,0
413,6.594872236251831,-0.656656,-0.0659079,0.00665286,-2.24179,-0.858583,1.078,0,0,0,0,0,0,12441,0
414,6.611019611358643,-0.656291,-0.0658755,0.00669095,-2.2418,-0.858229,1.078,0,0,0,0,0,0,12449,0
415,6.626284122467041,-0.655948,-0.0659414,0.00661931,-2.24198,-0.858402,1.0779,0,0,0,0,0,0,12451,0
416,6.642995357513428,-0.655694,-0.0658959,0.00667525,-2.242,-0.858161,1.078,0,0,0,0,0,0,12450,0
417,6.659100294113159,-0.65544,-0.0659614,0.00668838,-2.24205,-0.858181,1.0781,0,0,0,0,0,0,12457,0
418,6.675074100494385,-0.655273,-0.0659624,0.00667243,-2.24211,-0.858218,1.078,0,0,0,0,0,0,12440,0
419,6.691077947616577,-0.654849,-0.065962,0.00666513,-2.2421,-0.858173,1.0781,0,0,0,0,0,0,12441,0
420,6.707046985626221,-0.654647,-0.0660308,0.00676109,-2.24196,-0.858148,1.0785,0,0,0,0,0,0,12441,0
421,6.722792863845825,-0.654366,-0.066023,0.00675437,-2.24187,-0.858088,1.0786,0,0,0,0,0,0,12441,0
422,6.738752126693726,-0.654127,-0.0660166,0.00681186,-2.24176,-0.857968,1.0788,0,0,0,0,0,0,12454,0
423,6.7547314167022705,-0.653953,-0.0660649,0.00677051,-2.24185,-0.858054,1.0787,0,0,0,0,0,0,12458,0
424,6.770665884017944,-0.653541,-0.0660329,0.00673782,-2.24183,-0.858086,1.0785,0,0,0,0,0,0,12450,0
425,6.7866222858428955,-0.653227,-0.0660205,0.00667552,-2.24184,-0.858318,1.0782,0,0,0,0,0,0,12450,0
426,6.802581548690796,-0.653001,-0.066038,0.0067407,-2.24179,-0.858249,1.0784,0,0,0,0,0,0,12440,0
427,6.818572521209717,-0.652704,-0.0660663,0.00672459,-2.24187,-0.858388,1.0784,0,0,0,0,0,0,12441,0
428,6.834494113922119,-0.652578,-0.0661266,0.00671227,-2.24189,-0.858554,1.0783,0,0,0,0,0,0,12441,0
429,6.850451469421387,-0.652137,-0.0661159,0.00669302,-2.24189,-0.858777,1.0783,0,0,0,0,0,0,12440,0
430,6.866410732269287,-0.651884,-0.0661379,0.00669456,-2.24188,-0.858759,1.0783,0,0,0,0,0,0,12440,0
431,6.882368326187134,-0.651634,-0.0662036,0.00678601,-2.24178,-0.858791,1.0787,0,0,0,0,0,0,12457,0
432,6.898844957351685,-0.651404,-0.0662143,0.00685602,-2.24169,-0.858538,1.0791,0,0,0,0,0,0,12442,0
433,6.914851427078247,-0.6513,-0.0661916,0.00687238,-2.24154,-0.858506,1.0791,0,0,0,0,0,0,12440,0
434,6.930845737457275,-0.65089,-0.0662084,0.00689803,-2.24172,-0.858266,1.0793,0,0,0,0,0,0,12441,0
435,6.946889400482178,-0.650594,-0.0662261,0.00683351,-2.2418,-0.858355,1.0791,0,0,0,0,0,0,12441,0
436,6.9628746509552,-0.650309,-0.0662135,0.00682778,-2.24188,-0.858209,1.079,0,0,0,0,0,0,12455,0
437,6.9788737297058105,-0.65,-0.0661893,0.0067607,-2.24195,-0.858264,1.0788,0,0,0,0,0,0,12452,0
